,Days,Index
3266,4858,13529.650390625
3267,4859,13843.4599609375
3268,4860,13926.080078125
3269,4861,13884.1298828125
3270,4865,13860.8603515625
3271,4866,13799.349609375
3272,4867,13694.0400390625
3273,4872,14180.240234375
3274,4873,14285.6904296875
3275,4874,14191.48046875
3276,4875,14607.5400390625
3277,4878,14782.2099609375
3278,4879,14758.419921875
3279,4880,15096.0302734375
3280,4881,15037.240234375
3281,4882,15138.1201171875
3282,4885,15360.8095703125
3283,4886,15381.01953125
3284,4887,15627.259765625
3285,4888,14483.98046875
3286,4889,14612.4501953125
3287,4892,14142.650390625
3288,4893,14311.98046875
3289,4894,14326.4599609375
3290,4895,13589.0302734375
3291,4896,13774.5400390625
3292,4899,13261.8203125
3293,4900,13533.759765625
3294,4901,13014.8701171875
3295,4902,12904.01953125
3296,4903,12877.5302734375
3297,4906,13514.2001953125
3298,4907,13317.6201171875
3299,4908,13289.3203125
3300,4909,12445.3798828125
3301,4910,12686.51953125
3302,4913,13033.1201171875
3303,4914,13007.2802734375
3304,4915,13245.2197265625
3305,4916,13014.580078125
3306,4917,13230.1298828125
3307,4920,13062.7802734375
3308,4921,12969.33984375
3309,4922,12834.009765625
3310,4923,13213.5498046875
3311,4924,13677.3203125
3312,4927,13852.5
3313,4928,14098.740234375
3314,4929,14055.5595703125
3315,4930,14018.9296875
3316,4931,14309.9697265625
3317,4934,14109.33984375
3318,4935,14472.900390625
3319,4936,14416.599609375
3320,4937,14472.580078125
3321,4938,14506.25
3322,4942,14599.1201171875
3323,4943,14615.0400390625
3324,4944,14808.5
3325,4945,14589.91015625
3326,4948,14658.0400390625
3327,4949,14778.509765625
3328,4950,14731.2802734375
3329,4951,14562.9296875
3330,4952,14129.98046875
3331,4955,13661.1298828125
3332,4956,13869.8203125
3333,4957,13668.3203125
3334,4958,14005.76953125
3335,4959,14466.16015625
3336,4962,14258.0400390625
3337,4963,14401.0595703125
3338,4964,13824.9404296875
3339,4965,13605.5595703125
3340,4966,13615.1904296875
3341,4969,13519.4296875
3342,4970,13867.0
3343,4971,14050.16015625
3344,4972,13752.9404296875
3345,4973,13650.1103515625
3346,4976,13758.1298828125
3347,4977,13396.3798828125
3348,4978,13424.330078125
3349,4979,13365.169921875
3350,4980,13660.5498046875
3351,4983,13636.2802734375
3352,4984,13542.3701171875
3353,4985,13338.4599609375
3354,4986,13459.7099609375
3355,4987,13388.8603515625
3356,4990,13572.919921875
3357,4991,13978.4404296875
3358,4992,14053.8701171875
3359,4993,14064.8203125
3360,4994,13860.8095703125
3361,4997,14205.23046875
3362,4998,14423.3603515625
3363,4999,14425.0703125
3364,5000,14387.26953125
3365,5001,14404.669921875
3366,5005,14311.669921875
3367,5006,14505.3603515625
3368,5007,14766.1796875
3369,5008,14742.419921875
3370,5012,14732.6103515625
3371,5013,14620.5302734375
3372,5014,14799.1201171875
3373,5015,14760.0703125
3374,5018,14455.7998046875
3375,5019,14484.7197265625
3376,5020,14170.490234375
3377,5021,14157.25
3378,5022,14024.3095703125
3379,5025,13853.3203125
3380,5026,13894.6103515625
3381,5027,14037.83984375
3382,5028,14194.7099609375
3383,5029,14404.740234375
3384,5033,14441.5400390625
3385,5034,14467.1396484375
3386,5035,14586.509765625
3387,5036,14561.5400390625
3388,5039,14693.5703125
3389,5040,14713.25
3390,5041,14426.0498046875
3391,5042,14486.41015625
3392,5043,14088.1904296875
3393,5046,14396.0400390625
3394,5047,14325.98046875
3395,5048,14502.349609375
3396,5049,14327.9404296875
3397,5050,14201.5703125
3398,5054,14225.3701171875
3399,5055,14337.3095703125
3400,5056,14228.4404296875
3401,5057,14086.7998046875
3402,5060,14269.83984375
3403,5061,14588.6796875
3404,5062,14567.16015625
3405,5063,14876.41015625
3406,5064,15165.919921875
3407,5067,15164.2998046875
3408,5068,15126.5595703125
3409,5069,15076.080078125
3410,5070,15365.599609375
3411,5071,15381.7197265625
3412,5074,15619.1298828125
3413,5075,15515.240234375
3414,5076,15449.6298828125
3415,5077,15727.1201171875
3416,5078,15661.8701171875
3417,5081,15655.0703125
3418,5082,15749.66015625
3419,5083,15407.9404296875
3420,5084,15177.490234375
3421,5085,15299.8603515625
3422,5088,15650.2099609375
3423,5089,15611.3095703125
3424,5090,15515.0595703125
3425,5091,15341.8203125
3426,5092,15403.1103515625
3427,5095,15152.91015625
3428,5096,15278.6298828125
3429,5097,15587.7998046875
3430,5098,15859.2197265625
3431,5099,15870.419921875
3432,5103,15889.330078125
3433,5104,16009.990234375
3434,5105,16174.4404296875
3435,5106,16178.9404296875
3436,5109,16291.3095703125
3437,5116,15908.8798828125
3438,5117,15814.3701171875
3439,5118,16121.4501953125
3440,5119,15880.330078125
3441,5120,15912.0595703125
3442,5124,15422.400390625
3443,5125,15808.73046875
3444,5126,15747.2001953125
3445,5127,15734.4599609375
3446,5130,15641.6796875
3447,5131,15795.9599609375
3448,5132,15820.9599609375
3449,5133,15695.8896484375
3450,5134,15391.5595703125
3451,5137,15005.73046875
3452,5138,14980.16015625
3453,5139,15383.91015625
3454,5140,15007.0595703125
3455,5141,14914.5302734375
3456,5144,14619.1298828125
3457,5145,14008.4697265625
3458,5146,14180.3798828125
3459,5147,14155.1201171875
3460,5148,14462.41015625
3461,5151,14718.33984375
3462,5153,14800.0595703125
3463,5154,14534.740234375
3464,5155,14313.0302734375
3465,5158,14393.1103515625
3466,5159,14843.240234375
3467,5160,14766.5302734375
3468,5161,14449.1796875
3469,5162,14865.669921875
3470,5165,14837.6796875
3471,5166,15051.599609375
3472,5167,14970.9697265625
3473,5168,14923.1103515625
3474,5169,14841.0703125
3475,5172,14652.23046875
3476,5173,14721.48046875
3477,5174,14897.6298828125
3478,5175,15134.75
3479,5176,15274.0703125
3480,5179,15120.1396484375
3481,5180,15224.1103515625
3482,5181,14830.3896484375
3483,5182,14815.98046875
3484,5183,14327.66015625
3485,5186,14277.669921875
3486,5187,14411.26953125
3487,5188,14462.51953125
3488,5189,14224.23046875
3489,5193,14475.2998046875
3490,5194,14423.1904296875
3491,5195,14477.16015625
3492,5196,14622.8896484375
3493,5197,14696.0302734375
3494,5200,14827.830078125
3495,5201,14791.990234375
3496,5202,14946.3203125
3497,5203,15071.8798828125
3498,5204,15063.76953125
3499,5207,14808.849609375
3500,5208,14606.8798828125
3501,5209,14299.6904296875
3502,5210,14300.1201171875
3503,5211,13960.0498046875
3504,5214,13910.16015625
3505,5215,13996.8095703125
3506,5216,14417.6796875
3507,5217,14417.5302734375
3508,5218,14516.26953125
3509,5221,14512.3798828125
3510,5222,14388.76953125
3511,5223,14546.26953125
3512,5224,14404.990234375
3513,5225,14429.259765625
3514,5228,14288.23046875
3515,5230,14304.1103515625
3516,5231,14485.1298828125
3517,5232,14457.509765625
3518,5237,14033.4501953125
3519,5238,14163.7802734375
3520,5239,14199.58984375
3521,5242,14149.51953125
3522,5243,14425.4404296875
3523,5244,14405.759765625
3524,5245,14298.2099609375
3525,5246,14096.58984375
3526,5249,14006.4404296875
3527,5250,14075.25
3528,5251,14042.169921875
3529,5252,14337.7900390625
3530,5253,14462.169921875
3531,5256,14602.51953125
3532,5257,14636.51953125
3533,5258,14670.9501953125
3534,5259,14681.7197265625
3535,5260,14632.3798828125
3536,5263,14935.919921875
3537,5264,15034.25
3538,5265,15067.9599609375
3539,5266,15079.3701171875
3540,5267,15077.240234375
3541,5270,15124.0
3542,5271,14994.7998046875
3543,5272,15069.48046875
3544,5273,14973.5302734375
3545,5274,15097.83984375
3546,5277,14933.2900390625
3547,5278,14975.9697265625
3548,5279,15115.7998046875
3549,5280,15361.16015625
3550,5281,15349.419921875
3551,5284,15369.2802734375
3552,5285,15376.240234375
3553,5286,15266.6103515625
3554,5287,15308.490234375
3555,5288,15095.0
3556,5291,15162.099609375
3557,5292,15326.2001953125
3558,5293,15369.9697265625
3559,5294,15348.2900390625
3560,5295,15437.1298828125
3561,5298,15379.4404296875
3562,5299,15314.41015625
3563,5300,15302.650390625
3564,5301,15216.4697265625
3565,5302,15164.0400390625
3566,5305,15296.8203125
3567,5306,15395.16015625
3568,5307,15379.2998046875
3569,5308,15370.259765625
3570,5309,15215.7099609375
3571,5313,15343.2802734375
3572,5314,15328.5595703125
3573,5315,15284.419921875
3574,5316,15457.8701171875
3575,5319,15529.400390625
3576,5320,15618.0703125
3577,5321,15646.23046875
3578,5322,15620.76953125
3579,5323,15523.1103515625
3580,5326,15474.5
3581,5327,15320.3095703125
3582,5328,15159.7900390625
3583,5329,15232.3701171875
3584,5330,14778.3701171875
3585,5333,15130.51953125
3586,5334,15161.3095703125
3587,5335,15213.6298828125
3588,5336,15314.5703125
3589,5337,15318.33984375
3590,5340,15322.599609375
3591,5341,15449.7900390625
3592,5342,15454.4501953125
3593,5343,15586.2001953125
3594,5344,15539.1904296875
3595,5347,15613.25
3596,5348,15521.2197265625
3597,5349,15534.8203125
3598,5350,15459.8603515625
3599,5351,15424.58984375
3600,5354,15476.599609375
3601,5355,15668.599609375
3602,5356,15728.349609375
3603,5357,15676.1796875
3604,5358,15668.6796875
3605,5361,15705.1103515625
3606,5362,15749.150390625
3607,5363,15788.7802734375
3608,5364,15909.2001953125
3609,5365,15948.2900390625
3610,5369,15911.5302734375
3611,5370,15888.669921875
3612,5371,16067.5703125
3613,5372,16321.169921875
3614,5375,16205.900390625
3615,5377,16167.4501953125
3616,5378,16374.1396484375
3617,5379,16229.8603515625
3618,5382,16310.6396484375
3619,5383,16173.51953125
3620,5384,16082.25
3621,5385,15661.990234375
3622,5386,15708.650390625
3623,5389,15890.9501953125
3624,5390,15783.830078125
3625,5391,15595.98046875
3626,5392,15478.9296875
3627,5393,15300.5498046875
3628,5397,14936.509765625
3629,5398,15073.51953125
3630,5399,14738.3798828125
3631,5400,14532.509765625
3632,5403,15111.23046875
3633,5404,14804.2802734375
3634,5405,15195.76953125
3635,5406,15138.9599609375
3636,5407,15291.6396484375
3637,5410,15388.7197265625
3638,5411,15329.91015625
3639,5412,15553.91015625
3640,5413,15658.2001953125
3641,5414,16413.759765625
3642,5418,16862.470703125
3643,5419,16937.3203125
3644,5420,16792.48046875
3645,5421,16880.380859375
3646,5424,16780.529296875
3647,5425,17124.109375
3648,5426,17197.05078125
3649,5427,17392.7890625
3650,5428,17490.830078125
3651,5431,16973.80078125
3652,5432,17344.060546875
3653,5433,17288.75
3654,5434,17300.859375
3655,5435,17357.509765625
3656,5439,17407.619140625
3657,5440,17383.580078125
3658,5441,17248.5
3659,5442,17459.849609375
3660,5445,17590.099609375
3661,5446,17663.220703125
3662,5447,17720.4296875
3663,5448,17887.2109375
3664,5449,17920.44921875
3665,5452,17935.640625
3666,5453,17813.380859375
3667,5454,17412.580078125
3668,5455,17257.400390625
3669,5456,17371.580078125
3670,5459,17099.400390625
3671,5460,16755.3203125
3672,5461,16819.73046875
3673,5462,17210.05078125
3674,5463,17621.400390625
3675,5466,17635.140625
3676,5468,17854.23046875
3677,5469,17808.75
3678,5470,17818.9609375
3679,5473,17729.83984375
3680,5474,17450.76953125
3681,5480,17408.7109375
3682,5481,16883.189453125
3683,5482,16885.330078125
3684,5483,17167.099609375
3685,5484,17197.73046875
3686,5488,17087.7109375
3687,5489,16795.9609375
3688,5490,17108.69921875
3689,5491,16864.16015625
3690,5494,17014.2890625
3691,5495,17366.30078125
3692,5496,17280.48046875
3693,5497,17329.01953125
3694,5498,17511.75
3695,5501,17468.51953125
3696,5502,17768.30078125
3697,5503,17795.73046875
3698,5504,17606.220703125
3699,5505,17674.390625
3700,5508,17558.0390625
3701,5509,17335.849609375
3702,5510,17678.740234375
3703,5511,17504.619140625
3704,5512,17648.5
3705,5515,17711.9296875
3706,5516,17652.6796875
3707,5518,17979.720703125
3708,5519,17913.359375
3709,5522,18004.76953125
3710,5523,17987.08984375
3711,5524,18199.169921875
3712,5525,18264.7890625
3713,5526,18332.30078125
3714,5529,18466.919921875
3715,5530,18603.48046875
3716,5531,18585.19921875
3717,5532,18785.7890625
3718,5533,18797.939453125
3719,5536,18826.880859375
3720,5537,18815.16015625
3721,5538,18703.599609375
3722,5539,18751.83984375
3723,5540,18971.0
3724,5543,18790.55078125
3725,5544,18665.109375
3726,5545,18723.51953125
3727,5546,18991.109375
3728,5547,19254.25
3729,5550,19246.060546875
3730,5551,19437.0
3731,5552,19544.48046875
3732,5553,19476.560546875
3733,5554,19560.220703125
3734,5557,19754.359375
3735,5558,19713.44921875
3736,5559,19746.19921875
3737,5560,19471.119140625
3738,5561,19285.630859375
3739,5564,19411.400390625
3740,5565,19206.990234375
3741,5566,19034.83984375
3742,5567,19312.7890625
3743,5568,19435.080078125
3744,5571,19397.98046875
3745,5572,19640.5390625
3746,5573,19789.810546875
3747,5574,19937.720703125
3748,5575,19907.630859375
3749,5578,19905.4609375
3750,5579,19908.6796875
3751,5580,19869.759765625
3752,5581,19885.76953125
3753,5582,19652.880859375
3754,5585,19634.490234375
3755,5586,19909.08984375
3756,5587,20133.900390625
3757,5588,20187.650390625
3758,5589,20020.0390625
3759,5592,19983.3203125
3760,5593,20058.94921875
3761,5595,19520.009765625
3762,5596,19531.630859375
3763,5602,19291.990234375
3764,5603,19379.189453125
3765,5606,19620.91015625
3766,5607,19624.83984375
3767,5608,19764.720703125
3768,5609,19570.240234375
3769,5610,19732.919921875
3770,5613,19890.26953125
3771,5614,20026.380859375
3772,5615,20196.560546875
3773,5616,20202.869140625
3774,5617,20264.41015625
3775,5620,20413.76953125
3776,5621,20437.48046875
3777,5622,20472.580078125
3778,5623,20551.4609375
3779,5624,20563.150390625
3780,5627,20569.869140625
3781,5628,20543.189453125
3782,5629,20473.509765625
3783,5630,20488.189453125
3784,5631,20460.900390625
3785,5634,20457.189453125
3786,5635,20096.30078125
3787,5636,20046.359375
3788,5637,20382.970703125
3789,5638,20407.080078125
3790,5641,20387.7890625
3791,5642,20257.939453125
3792,5643,20219.26953125
3793,5644,19990.8203125
3794,5645,20174.240234375
3795,5648,20428.189453125
3796,5649,20809.419921875
3797,5650,20868.029296875
3798,5651,20771.400390625
3799,5652,20706.150390625
3800,5655,20109.94921875
3801,5656,20235.73046875
3802,5657,20329.3203125
3803,5658,20522.5
3804,5659,20539.7890625
3805,5662,20112.119140625
3806,5663,20376.58984375
3807,5664,19737.640625
3808,5665,19855.5
3809,5666,19779.830078125
3810,5669,20089.76953125
3811,5670,20385.330078125
3812,5671,20463.330078125
3813,5672,20600.119140625
3814,5673,20650.919921875
3815,5677,20841.970703125
3816,5678,20593.669921875
3817,5679,20683.94921875
3818,5680,20544.529296875
3819,5683,20350.099609375
3820,5684,20328.890625
3821,5685,20302.91015625
3822,5686,20522.830078125
3823,5687,20585.240234375
3824,5690,20548.109375
3825,5691,20520.359375
3826,5692,20614.060546875
3827,5693,20664.439453125
3828,5694,20724.560546875
3829,5697,20808.689453125
3830,5698,20720.75
3831,5699,20392.76953125
3832,5700,20595.55078125
3833,5701,20519.44921875
3834,5704,20620.259765625
3835,5705,20554.470703125
3836,5706,20222.630859375
3837,5707,20033.51953125
3838,5708,19435.830078125
3839,5711,18540.6796875
3840,5712,17806.69921875
3841,5713,18376.830078125
3842,5714,18574.439453125
3843,5715,19136.3203125
3844,5718,18890.48046875
3845,5719,18165.689453125
3846,5720,18095.400390625
3847,5721,18182.390625
3848,5722,17792.16015625
3849,5725,17860.470703125
3850,5726,17427.080078125
3851,5727,18770.509765625
3852,5728,18299.619140625
3853,5729,18264.220703125
3854,5732,17965.69921875
3855,5733,18026.48046875
3856,5734,18171.599609375
3857,5735,18432.26953125
3858,5736,18070.2109375
3859,5742,17571.830078125
3860,5743,17880.509765625
3861,5746,17645.109375
3862,5747,16930.83984375
3863,5748,17388.150390625
3864,5749,17722.419921875
3865,5750,17725.130859375
3866,5753,18005.490234375
3867,5754,18186.099609375
3868,5755,18322.98046875
3869,5756,18141.169921875
3870,5757,18438.669921875
3871,5761,18234.740234375
3872,5762,17891.0
3873,5763,18096.900390625
3874,5764,18291.80078125
3875,5767,18131.23046875
3876,5768,18207.150390625
3877,5769,18554.279296875
3878,5770,18435.869140625
3879,5771,18825.30078125
3880,5774,18947.119140625
3881,5775,18777.0390625
3882,5776,18903.01953125
3883,5777,18935.7109375
3884,5778,19083.099609375
3885,5781,18683.240234375
3886,5783,18926.91015625
3887,5784,19116.41015625
3888,5785,19265.599609375
3889,5788,19642.740234375
3890,5789,19671.259765625
3891,5790,19691.390625
3892,5791,19697.76953125
3893,5792,19596.91015625
3894,5795,19393.689453125
3895,5796,19630.630859375
3896,5797,19649.1796875
3897,5798,19859.810546875
3898,5799,19879.810546875
3899,5803,19924.890625
3900,5804,19847.580078125
3901,5805,19944.41015625
3902,5806,19883.939453125
3903,5809,19747.470703125
3904,5810,20012.400390625
3905,5811,19938.130859375
3906,5812,19939.900390625
3907,5813,19504.48046875
3908,5816,19698.150390625
3909,5817,19492.599609375
3910,5818,19301.0703125
3911,5819,19046.55078125
3912,5820,19230.48046875
3913,5823,18883.419921875
3914,5824,18565.900390625
3915,5825,19049.91015625
3916,5826,19353.560546875
3917,5827,18986.80078125
3918,5830,18916.01953125
3919,5831,18886.69921875
3920,5833,18789.689453125
3921,5834,18769.060546875
3922,5837,18873.349609375
3923,5838,18982.23046875
3924,5839,19033.7109375
3925,5844,18450.98046875
3926,5845,18374.0
3927,5846,18191.3203125
3928,5847,17767.33984375
3929,5848,17697.9609375
3930,5852,17218.9609375
3931,5853,17715.630859375
3932,5854,17240.94921875
3933,5855,17147.109375
3934,5858,16955.5703125
3935,5859,17048.369140625
3936,5860,16416.189453125
3937,5861,16017.259765625
3938,5862,16958.529296875
3939,5865,17110.91015625
3940,5866,16708.900390625
3941,5867,17163.919921875
3942,5868,17041.44921875
3943,5869,17518.30078125
3944,5872,17865.23046875
3945,5873,17750.6796875
3946,5874,17191.25
3947,5875,17044.990234375
3948,5876,16819.58984375
3949,5879,17004.30078125
3950,5880,16085.4404296875
3951,5881,15713.3896484375
3952,5883,14952.6103515625
3953,5886,16022.580078125
3954,5887,16054.4296875
3955,5888,15836.3603515625
3956,5889,16196.7998046875
3957,5890,15967.169921875
3958,5893,16111.0498046875
3959,5894,16052.0498046875
3960,5895,15915.7900390625
3961,5896,16140.33984375
3962,5897,16188.41015625
3963,5900,16026.759765625
3964,5901,16085.509765625
3965,5902,16746.55078125
3966,5903,16960.16015625
3967,5904,17014.779296875
3968,5907,16911.3203125
3969,5908,16783.150390625
3970,5909,16642.19921875
3971,5910,16852.349609375
3972,5911,16938.869140625
3973,5914,17233.75
3974,5915,17117.0703125
3975,5916,16974.44921875
3976,5917,16936.380859375
3977,5918,16724.810546875
3978,5922,17048.55078125
3979,5923,17000.98046875
3980,5924,16892.330078125
3981,5925,17002.75
3982,5928,17134.369140625
3983,5929,17103.529296875
3984,5930,16878.9609375
3985,5931,16758.669921875
3986,5932,16164.16015625
3987,5935,16123.26953125
3988,5936,15732.8203125
3989,5937,15715.3603515625
3990,5938,15749.83984375
3991,5939,15821.51953125
3992,5942,15751.1298828125
3993,5943,15928.7900390625
3994,5944,16381.2197265625
3995,5945,16911.05078125
3996,5946,16848.029296875
3997,5949,16275.9501953125
3998,5950,16874.439453125
3999,5951,16906.5390625
4000,5952,17363.619140625
4001,5953,17572.490234375
4002,5956,17439.30078125
4003,5957,17353.279296875
4004,5958,17290.490234375
4005,5959,16666.05078125
4006,5963,16147.3798828125
4007,5967,16106.7197265625
4008,5970,16216.0302734375
4009,5971,16565.189453125
4010,5972,16579.009765625
4011,5973,16646.33984375
4012,5974,16412.2109375
4013,5977,16466.400390625
4014,5978,16652.80078125
4015,5979,16644.689453125
4016,5980,16646.66015625
4017,5981,16736.349609375
4018,5984,16654.599609375
4019,5985,16498.759765625
4020,5986,16757.349609375
4021,5987,16772.4609375
4022,5988,16834.83984375
4023,5991,17068.01953125
4024,5992,17234.98046875
4025,5993,16955.73046875
4026,5994,16562.55078125
4027,5995,16642.23046875
4028,5998,16580.029296875
4029,5999,16675.44921875
4030,6000,16830.919921875
4031,6001,16668.41015625
4032,6002,16601.359375
4033,6005,16019.1796875
4034,6006,15859.0
4035,6007,15919.580078125
4036,6008,15434.1396484375
4037,6009,15599.66015625
4038,6012,15965.2998046875
4039,6013,16169.1103515625
4040,6014,16065.7197265625
4041,6015,16238.349609375
4042,6016,14952.01953125
4043,6019,15309.2099609375
4044,6020,15323.1396484375
4045,6021,15566.830078125
4046,6022,15575.919921875
4047,6023,15682.48046875
4048,6026,15775.7998046875
4049,6027,15669.330078125
4050,6028,15378.990234375
4051,6029,15276.240234375
4052,6030,15106.98046875
4053,6033,15708.8203125
4054,6034,16095.650390625
4055,6035,16231.4296875
4056,6036,16385.890625
4057,6037,16497.849609375
4058,6041,16723.310546875
4059,6042,16681.890625
4060,6043,16810.220703125
4061,6044,16627.25
4062,6047,16620.2890625
4063,6048,16383.0400390625
4064,6049,16664.8203125
4065,6050,16476.83984375
4066,6051,16569.26953125
4067,6054,16635.76953125
4068,6055,16391.44921875
4069,6056,16083.1103515625
4070,6057,16254.8896484375
4071,6058,16254.4501953125
4072,6061,16650.5703125
4073,6062,16764.970703125
4074,6063,16735.119140625
4075,6065,16919.919921875
4076,6068,16869.560546875
4077,6069,16596.509765625
4078,6070,16745.640625
4079,6071,16486.009765625
4080,6072,16545.8203125
4081,6075,16598.189453125
4082,6076,16497.359375
4083,6077,16597.30078125
4084,6078,16555.94921875
4085,6079,16360.7099609375
4086,6082,16737.490234375
4087,6083,16725.359375
4088,6084,16887.400390625
4089,6085,16926.83984375
4090,6086,16925.6796875
4091,6089,17037.630859375
4092,6090,17081.98046875
4093,6091,17012.439453125
4094,6092,16958.76953125
4095,6093,16965.759765625
4096,6096,16672.919921875
4097,6097,16729.0390625
4098,6098,16614.240234375
4099,6099,16405.009765625
4100,6100,16519.2890625
4101,6104,16492.150390625
4102,6105,16807.619140625
4103,6107,16754.01953125
4104,6110,16544.560546875
4105,6111,16683.9296875
4106,6112,16465.400390625
4107,6113,16693.7109375
4108,6114,16449.83984375
4109,6117,16598.669921875
4110,6118,16735.650390625
4111,6119,16819.240234375
4112,6120,16899.099609375
4113,6121,16860.08984375
4114,6125,17024.759765625
4115,6126,16840.0
4116,6127,16774.240234375
4117,6128,16856.369140625
4118,6131,16900.119140625
4119,6132,16963.609375
4120,6133,16998.91015625
4121,6134,17235.5
4122,6135,17184.58984375
4123,6138,17234.419921875
4124,6139,17365.25
4125,6140,17391.83984375
4126,6141,17336.419921875
4127,6142,17446.41015625
4128,6145,17425.01953125
4129,6146,17442.400390625
4130,6147,17134.6796875
4131,6149,16905.359375
4132,6152,17177.2109375
4133,6153,17171.380859375
4134,6154,16251.5400390625
4135,6155,17344.419921875
4136,6156,17374.7890625
4137,6159,17672.619140625
4138,6160,17668.150390625
4139,6161,17862.2109375
4140,6162,17862.630859375
4141,6163,17967.41015625
4142,6166,18106.01953125
4143,6167,18162.939453125
4144,6169,18333.41015625
4145,6170,18381.220703125
4146,6173,18356.890625
4147,6174,18307.0390625
4148,6175,18308.48046875
4149,6176,18513.119140625
4150,6177,18426.080078125
4151,6180,18274.990234375
4152,6181,18360.5390625
4153,6182,18496.689453125
4154,6183,18765.470703125
4155,6184,18996.369140625
4156,6187,19155.029296875
4157,6188,19250.51953125
4158,6189,19253.609375
4159,6190,19273.7890625
4160,6191,19401.150390625
4161,6194,19391.599609375
4162,6195,19494.529296875
4163,6196,19444.490234375
4164,6197,19427.669921875
4165,6201,19396.640625
4166,6202,19403.060546875
4167,6203,19401.720703125
4168,6204,19145.140625
4169,6205,19114.369140625
4170,6210,19594.16015625
4171,6211,19520.689453125
4172,6212,19454.330078125
4173,6216,19301.439453125
4174,6217,19364.669921875
4175,6218,19134.69921875
4176,6219,19287.279296875
4177,6222,19095.240234375
4178,6223,18813.529296875
4179,6224,18894.369140625
4180,6225,19072.25
4181,6226,19137.91015625
4182,6229,18891.029296875
4183,6230,18787.990234375
4184,6231,19057.5
4185,6232,19402.390625
4186,6233,19467.400390625
4187,6236,19368.849609375
4188,6237,19041.33984375
4189,6238,19148.080078125
4190,6239,18914.580078125
4191,6240,18918.19921875
4192,6243,18976.7109375
4193,6244,18910.779296875
4194,6245,19007.599609375
4195,6246,18907.669921875
4196,6247,19378.9296875
4197,6250,19459.150390625
4198,6251,19238.98046875
4199,6252,19437.98046875
4200,6253,19347.529296875
4201,6254,19234.619140625
4202,6257,19251.080078125
4203,6258,19381.439453125
4204,6259,19379.869140625
4205,6260,19371.4609375
4206,6261,19283.5390625
4207,6264,19107.470703125
4208,6265,19118.990234375
4209,6266,19393.5390625
4210,6267,19564.80078125
4211,6268,19469.169921875
4212,6271,19379.140625
4213,6272,19344.150390625
4214,6273,19254.029296875
4215,6274,19318.580078125
4216,6275,19604.609375
4217,6278,19633.75
4218,6279,19609.5
4219,6280,19577.380859375
4220,6281,19590.140625
4221,6282,19521.58984375
4222,6286,19455.880859375
4223,6287,19041.380859375
4224,6288,19085.310546875
4225,6289,19262.529296875
4226,6292,18985.58984375
4227,6293,19202.869140625
4228,6294,19217.48046875
4229,6295,19063.220703125
4230,6296,18909.259765625
4231,6299,18983.23046875
4232,6300,18810.25
4233,6301,18861.26953125
4234,6302,18597.060546875
4235,6303,18664.630859375
4236,6306,18797.880859375
4237,6307,18747.869140625
4238,6308,18552.609375
4239,6309,18426.83984375
4240,6310,18335.630859375
4241,6313,18355.259765625
4242,6314,18418.58984375
4243,6315,18432.19921875
4244,6316,18430.490234375
4245,6317,18620.75
4246,6320,18875.880859375
4247,6321,19079.330078125
4248,6322,19289.4296875
4249,6323,19251.869140625
4250,6324,19196.740234375
4251,6327,19310.51953125
4252,6328,19445.69921875
4253,6334,19895.69921875
4254,6335,19843.0
4255,6336,19900.08984375
4256,6337,19961.55078125
4257,6338,19883.900390625
4258,6341,19869.849609375
4259,6342,19919.8203125
4260,6343,19814.880859375
4261,6344,19553.859375
4262,6345,19590.759765625
4263,6348,19678.279296875
4264,6349,19613.279296875
4265,6350,19742.98046875
4266,6351,19813.130859375
4267,6352,19686.83984375
4268,6355,19682.5703125
4269,6356,19677.849609375
4270,6357,19650.5703125
4271,6358,19860.029296875
4272,6359,20177.279296875
4273,6362,20170.8203125
4274,6363,19979.900390625
4275,6364,19984.619140625
4276,6365,19909.259765625
4277,6366,20013.259765625
4278,6369,19908.580078125
4279,6370,19898.75
4280,6371,19883.51953125
4281,6372,19831.8203125
4282,6373,19943.259765625
4283,6376,20067.75
4284,6377,20230.41015625
4285,6378,20138.7890625
4286,6379,20110.509765625
4287,6380,20132.669921875
4288,6383,20153.349609375
4289,6384,20225.08984375
4290,6385,20130.41015625
4291,6386,20220.30078125
4292,6387,20033.4296875
4293,6390,20055.80078125
4294,6391,20032.349609375
4295,6392,20081.630859375
4296,6393,19994.060546875
4297,6394,19929.08984375
4298,6397,20080.98046875
4299,6398,20195.48046875
4300,6399,20098.380859375
4301,6400,20099.810546875
4302,6401,20118.859375
4303,6405,19999.91015625
4304,6406,20020.859375
4305,6407,20144.58984375
4306,6408,20099.75
4307,6411,19975.669921875
4308,6412,19955.19921875
4309,6413,20050.16015625
4310,6414,20079.640625
4311,6415,19959.83984375
4312,6418,19925.1796875
4313,6419,19985.7890625
4314,6420,20080.0390625
4315,6421,20029.259765625
4316,6422,19952.330078125
4317,6425,20055.890625
4318,6426,19996.009765625
4319,6427,19738.7109375
4320,6428,19729.740234375
4321,6432,19537.099609375
4322,6433,19753.310546875
4323,6434,19729.279296875
4324,6435,19702.630859375
4325,6436,19470.41015625
4326,6439,19393.130859375
4327,6440,19383.83984375
4328,6441,19434.640625
4329,6442,19353.76953125
4330,6443,19452.609375
4331,6446,19449.900390625
4332,6447,19362.55078125
4333,6448,19506.5390625
4334,6449,19646.240234375
